"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Sup_mitjana_m2"
2024,1,"Ciutat Vella",1,"el Raval",1,76.7
2024,1,"Ciutat Vella",1,"el Raval",2,67.9
2024,1,"Ciutat Vella",1,"el Raval",3,59.1
2024,1,"Ciutat Vella",1,"el Raval",4,65
2024,1,"Ciutat Vella",1,"el Raval",5,77.8
2024,1,"Ciutat Vella",1,"el Raval",6,77.7
2024,1,"Ciutat Vella",1,"el Raval",7,69.4
2024,1,"Ciutat Vella",1,"el Raval",8,54.1
2024,1,"Ciutat Vella",1,"el Raval",9,58.1
2024,1,"Ciutat Vella",1,"el Raval",10,55.2
2024,1,"Ciutat Vella",1,"el Raval",11,52.9
2024,1,"Ciutat Vella",1,"el Raval",12,56.4
2024,1,"Ciutat Vella",1,"el Raval",13,68.4
2024,1,"Ciutat Vella",1,"el Raval",14,61.9
2024,1,"Ciutat Vella",1,"el Raval",15,60.6
2024,1,"Ciutat Vella",1,"el Raval",16,59.9
2024,1,"Ciutat Vella",1,"el Raval",17,55.1
2024,1,"Ciutat Vella",1,"el Raval",18,70.2
2024,1,"Ciutat Vella",1,"el Raval",19,64.5
2024,1,"Ciutat Vella",1,"el Raval",20,89.7
2024,1,"Ciutat Vella",1,"el Raval",21,78
2024,1,"Ciutat Vella",2,"el Barri Gòtic",22,104.1
2024,1,"Ciutat Vella",2,"el Barri Gòtic",23,83
2024,1,"Ciutat Vella",2,"el Barri Gòtic",25,84.3
2024,1,"Ciutat Vella",2,"el Barri Gòtic",26,79.5
2024,1,"Ciutat Vella",2,"el Barri Gòtic",27,95.7
2024,1,"Ciutat Vella",2,"el Barri Gòtic",28,85.1
2024,1,"Ciutat Vella",2,"el Barri Gòtic",29,90.3
2024,1,"Ciutat Vella",2,"el Barri Gòtic",30,93.6
2024,1,"Ciutat Vella",2,"el Barri Gòtic",31,81.8
2024,1,"Ciutat Vella",3,"la Barceloneta",32,46.4
2024,1,"Ciutat Vella",3,"la Barceloneta",33,42
2024,1,"Ciutat Vella",3,"la Barceloneta",34,37.2
2024,1,"Ciutat Vella",3,"la Barceloneta",35,38.1
2024,1,"Ciutat Vella",3,"la Barceloneta",36,60.3
2024,1,"Ciutat Vella",3,"la Barceloneta",37,53.8
2024,1,"Ciutat Vella",3,"la Barceloneta",38,36.2
2024,1,"Ciutat Vella",3,"la Barceloneta",39,52.2
2024,1,"Ciutat Vella",3,"la Barceloneta",40,47.5
2024,1,"Ciutat Vella",3,"la Barceloneta",41,36.1
2024,1,"Ciutat Vella",3,"la Barceloneta",42,67.3
2024,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,81.9
2024,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,82.5
2024,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,70.1
2024,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,68.8
2024,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,62.5
2024,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,62.4
2024,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,81.5
2024,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",50,70.3
2024,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",51,58.6
2024,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",52,106.5
2024,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",53,57.2
2024,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",54,57.4
2024,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",55,84.8
2024,2,"L'Eixample",5,"el Fort Pienc",1,80.4
2024,2,"L'Eixample",5,"el Fort Pienc",2,77.7
2024,2,"L'Eixample",5,"el Fort Pienc",3,77
2024,2,"L'Eixample",5,"el Fort Pienc",4,81.5
2024,2,"L'Eixample",5,"el Fort Pienc",5,89.1
2024,2,"L'Eixample",5,"el Fort Pienc",6,91.5
2024,2,"L'Eixample",5,"el Fort Pienc",7,87.2
2024,2,"L'Eixample",5,"el Fort Pienc",8,89.3
2024,2,"L'Eixample",5,"el Fort Pienc",9,83.1
2024,2,"L'Eixample",5,"el Fort Pienc",10,92
2024,2,"L'Eixample",5,"el Fort Pienc",11,80
2024,2,"L'Eixample",5,"el Fort Pienc",12,74.8
2024,2,"L'Eixample",5,"el Fort Pienc",13,67.2
2024,2,"L'Eixample",5,"el Fort Pienc",14,73.3
2024,2,"L'Eixample",5,"el Fort Pienc",15,76.8
2024,2,"L'Eixample",5,"el Fort Pienc",16,82.8
2024,2,"L'Eixample",5,"el Fort Pienc",17,85.8
2024,2,"L'Eixample",5,"el Fort Pienc",18,89.3
2024,2,"L'Eixample",5,"el Fort Pienc",19,82.1
2024,2,"L'Eixample",5,"el Fort Pienc",20,71.6
2024,2,"L'Eixample",6,"la Sagrada Família",21,70.3
2024,2,"L'Eixample",6,"la Sagrada Família",22,76.8
2024,2,"L'Eixample",6,"la Sagrada Família",23,74.5
2024,2,"L'Eixample",6,"la Sagrada Família",24,70.8
2024,2,"L'Eixample",6,"la Sagrada Família",25,67.9
2024,2,"L'Eixample",6,"la Sagrada Família",26,75
2024,2,"L'Eixample",6,"la Sagrada Família",27,83.1
2024,2,"L'Eixample",6,"la Sagrada Família",28,71.9
2024,2,"L'Eixample",6,"la Sagrada Família",29,80.6
2024,2,"L'Eixample",6,"la Sagrada Família",30,74.5
2024,2,"L'Eixample",6,"la Sagrada Família",31,83.2
2024,2,"L'Eixample",6,"la Sagrada Família",32,77.5
2024,2,"L'Eixample",6,"la Sagrada Família",33,66
2024,2,"L'Eixample",6,"la Sagrada Família",34,65.4
2024,2,"L'Eixample",6,"la Sagrada Família",35,77.5
2024,2,"L'Eixample",6,"la Sagrada Família",36,82
2024,2,"L'Eixample",6,"la Sagrada Família",37,79.9
2024,2,"L'Eixample",6,"la Sagrada Família",38,73.3
2024,2,"L'Eixample",6,"la Sagrada Família",39,74.3
2024,2,"L'Eixample",6,"la Sagrada Família",40,65
2024,2,"L'Eixample",6,"la Sagrada Família",41,73.5
2024,2,"L'Eixample",6,"la Sagrada Família",42,84.8
2024,2,"L'Eixample",6,"la Sagrada Família",43,83.9
2024,2,"L'Eixample",6,"la Sagrada Família",44,75.4
2024,2,"L'Eixample",6,"la Sagrada Família",45,82.2
2024,2,"L'Eixample",6,"la Sagrada Família",46,77.6
2024,2,"L'Eixample",6,"la Sagrada Família",47,80.1
2024,2,"L'Eixample",6,"la Sagrada Família",48,76.6
2024,2,"L'Eixample",6,"la Sagrada Família",49,68.1
2024,2,"L'Eixample",6,"la Sagrada Família",50,68.8
2024,2,"L'Eixample",6,"la Sagrada Família",51,76.9
2024,2,"L'Eixample",6,"la Sagrada Família",52,72.4
2024,2,"L'Eixample",6,"la Sagrada Família",53,71.7
2024,2,"L'Eixample",6,"la Sagrada Família",54,78.4
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",55,86.2
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",56,97.2
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",57,108
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",58,85.9
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",59,115.7
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",60,100.5
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",61,79.4
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",62,114.7
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",63,153
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",64,115.4
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",65,98.1
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",66,88.4
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",67,74
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",68,89.8
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",69,100.5
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",70,111.1
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",71,116.4
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",72,128
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",73,123.6
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",74,129.5
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",75,118.7
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",76,134.7
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",77,120.1
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",78,125.2
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",79,133.4
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",80,143.2
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",81,124.3
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",82,127.8
2024,2,"L'Eixample",7,"la Dreta de l'Eixample",83,121.9
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",84,101
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",85,112.9
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",86,118.5
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",87,89.1
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",88,96.8
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",89,103.4
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",90,92.5
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",91,102.9
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",92,94.7
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",93,93.8
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",94,98.9
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",95,86.9
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",96,82.2
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",97,74.1
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",98,91
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",99,101.5
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",100,80.3
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",101,81
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",102,90.8
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",103,70.6
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",104,90.9
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",105,85.4
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",106,102.2
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",107,104.1
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",108,102.9
2024,2,"L'Eixample",8,"l'Antiga Esquerra de l'Eixample",109,99.8
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",110,79.3
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",111,77.9
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",112,100.8
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",113,92
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",114,81.6
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",115,73.4
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",116,93.9
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",117,84.9
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",118,89.2
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",119,83.1
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",120,75.1
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",121,79.7
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",122,83.3
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",123,69.2
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",124,80.4
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",125,81.7
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",126,88.2
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",127,70.7
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",128,68.7
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",129,79.1
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",130,121.5
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",131,77.4
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",132,76.3
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",133,93.6
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",134,71.4
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",135,69.8
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",136,79.1
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",137,76
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",138,87.7
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",139,71
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",140,81.4
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",141,81.1
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",142,75.8
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",143,86.2
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",144,104.9
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",145,95.4
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",146,91.2
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",147,76.1
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",148,75.1
2024,2,"L'Eixample",9,"la Nova Esquerra de l'Eixample",149,85.7
2024,2,"L'Eixample",10,"Sant Antoni",150,81
2024,2,"L'Eixample",10,"Sant Antoni",151,83.7
2024,2,"L'Eixample",10,"Sant Antoni",152,86.2
2024,2,"L'Eixample",10,"Sant Antoni",153,77
2024,2,"L'Eixample",10,"Sant Antoni",154,71.7
2024,2,"L'Eixample",10,"Sant Antoni",155,78.7
2024,2,"L'Eixample",10,"Sant Antoni",156,79.7
2024,2,"L'Eixample",10,"Sant Antoni",157,76.7
2024,2,"L'Eixample",10,"Sant Antoni",158,80.7
2024,2,"L'Eixample",10,"Sant Antoni",159,88.4
2024,2,"L'Eixample",10,"Sant Antoni",160,84.4
2024,2,"L'Eixample",10,"Sant Antoni",161,77.5
2024,2,"L'Eixample",10,"Sant Antoni",162,71.8
2024,2,"L'Eixample",10,"Sant Antoni",163,94.2
2024,2,"L'Eixample",10,"Sant Antoni",164,96.4
2024,2,"L'Eixample",10,"Sant Antoni",165,83.4
2024,2,"L'Eixample",10,"Sant Antoni",166,78.5
2024,2,"L'Eixample",10,"Sant Antoni",167,78.8
2024,2,"L'Eixample",10,"Sant Antoni",168,73.4
2024,2,"L'Eixample",10,"Sant Antoni",169,76.5
2024,2,"L'Eixample",10,"Sant Antoni",170,76.6
2024,2,"L'Eixample",10,"Sant Antoni",171,77.7
2024,2,"L'Eixample",10,"Sant Antoni",172,69.2
2024,2,"L'Eixample",10,"Sant Antoni",173,75
2024,3,"Sants-Montjuïc",11,"el Poble Sec",1,71.7
2024,3,"Sants-Montjuïc",11,"el Poble Sec",2,56.9
2024,3,"Sants-Montjuïc",11,"el Poble Sec",3,57.9
2024,3,"Sants-Montjuïc",11,"el Poble Sec",4,65.8
2024,3,"Sants-Montjuïc",11,"el Poble Sec",5,65
2024,3,"Sants-Montjuïc",11,"el Poble Sec",6,63.4
2024,3,"Sants-Montjuïc",11,"el Poble Sec",7,60.2
2024,3,"Sants-Montjuïc",11,"el Poble Sec",8,58.1
2024,3,"Sants-Montjuïc",11,"el Poble Sec",9,69.3
2024,3,"Sants-Montjuïc",11,"el Poble Sec",10,71.8
2024,3,"Sants-Montjuïc",11,"el Poble Sec",11,54.4
2024,3,"Sants-Montjuïc",11,"el Poble Sec",12,66
2024,3,"Sants-Montjuïc",11,"el Poble Sec",13,57.3
2024,3,"Sants-Montjuïc",11,"el Poble Sec",14,58.5
2024,3,"Sants-Montjuïc",11,"el Poble Sec",15,66
2024,3,"Sants-Montjuïc",11,"el Poble Sec",16,70.1
2024,3,"Sants-Montjuïc",11,"el Poble Sec",17,54.8
2024,3,"Sants-Montjuïc",11,"el Poble Sec",18,63.6
2024,3,"Sants-Montjuïc",11,"el Poble Sec",19,64
2024,3,"Sants-Montjuïc",11,"el Poble Sec",20,79.2
2024,3,"Sants-Montjuïc",11,"el Poble Sec",21,74.1
2024,3,"Sants-Montjuïc",11,"el Poble Sec",22,63.9
2024,3,"Sants-Montjuïc",11,"el Poble Sec",23,60.3
2024,3,"Sants-Montjuïc",11,"el Poble Sec",24,58
2024,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,89.6
2024,3,"Sants-Montjuïc",13,"la Marina de Port",26,73.4
2024,3,"Sants-Montjuïc",13,"la Marina de Port",27,65.1
2024,3,"Sants-Montjuïc",13,"la Marina de Port",28,79.6
2024,3,"Sants-Montjuïc",13,"la Marina de Port",29,77.3
2024,3,"Sants-Montjuïc",13,"la Marina de Port",30,71.4
2024,3,"Sants-Montjuïc",13,"la Marina de Port",31,77.2
2024,3,"Sants-Montjuïc",13,"la Marina de Port",32,70.6
2024,3,"Sants-Montjuïc",13,"la Marina de Port",33,61.5
2024,3,"Sants-Montjuïc",13,"la Marina de Port",34,76
2024,3,"Sants-Montjuïc",13,"la Marina de Port",35,82.7
2024,3,"Sants-Montjuïc",13,"la Marina de Port",36,64.7
2024,3,"Sants-Montjuïc",13,"la Marina de Port",37,63.7
2024,3,"Sants-Montjuïc",13,"la Marina de Port",38,75.8
2024,3,"Sants-Montjuïc",13,"la Marina de Port",39,66.6
2024,3,"Sants-Montjuïc",13,"la Marina de Port",211,82.4
2024,3,"Sants-Montjuïc",13,"la Marina de Port",212,73.7
2024,3,"Sants-Montjuïc",13,"la Marina de Port",213,62.8
2024,3,"Sants-Montjuïc",14,"la Font de la Guatlla",40,78.4
2024,3,"Sants-Montjuïc",14,"la Font de la Guatlla",41,79.6
2024,3,"Sants-Montjuïc",14,"la Font de la Guatlla",42,65
2024,3,"Sants-Montjuïc",14,"la Font de la Guatlla",43,71.9
2024,3,"Sants-Montjuïc",14,"la Font de la Guatlla",44,72.2
2024,3,"Sants-Montjuïc",14,"la Font de la Guatlla",45,65.6
2024,3,"Sants-Montjuïc",14,"la Font de la Guatlla",46,82.4
2024,3,"Sants-Montjuïc",15,"Hostafrancs",47,68.7
2024,3,"Sants-Montjuïc",15,"Hostafrancs",48,72.1
2024,3,"Sants-Montjuïc",15,"Hostafrancs",49,64
2024,3,"Sants-Montjuïc",15,"Hostafrancs",50,66.9
2024,3,"Sants-Montjuïc",15,"Hostafrancs",51,65.7
2024,3,"Sants-Montjuïc",15,"Hostafrancs",52,67.2
2024,3,"Sants-Montjuïc",15,"Hostafrancs",53,68.8
2024,3,"Sants-Montjuïc",15,"Hostafrancs",54,80.4
2024,3,"Sants-Montjuïc",15,"Hostafrancs",55,68.2
2024,3,"Sants-Montjuïc",15,"Hostafrancs",56,67.2
2024,3,"Sants-Montjuïc",16,"la Bordeta",57,68.8
2024,3,"Sants-Montjuïc",16,"la Bordeta",58,81
2024,3,"Sants-Montjuïc",16,"la Bordeta",59,67.6
2024,3,"Sants-Montjuïc",16,"la Bordeta",60,71.5
2024,3,"Sants-Montjuïc",16,"la Bordeta",61,66.8
2024,3,"Sants-Montjuïc",16,"la Bordeta",62,64.4
2024,3,"Sants-Montjuïc",16,"la Bordeta",63,73.3
2024,3,"Sants-Montjuïc",16,"la Bordeta",64,71.2
2024,3,"Sants-Montjuïc",16,"la Bordeta",65,69.7
2024,3,"Sants-Montjuïc",16,"la Bordeta",66,76.1
2024,3,"Sants-Montjuïc",16,"la Bordeta",67,83.1
2024,3,"Sants-Montjuïc",16,"la Bordeta",68,64.7
2024,3,"Sants-Montjuïc",16,"la Bordeta",69,73.1
2024,3,"Sants-Montjuïc",17,"Sants-Badal",70,66.4
2024,3,"Sants-Montjuïc",17,"Sants-Badal",71,61.5
2024,3,"Sants-Montjuïc",17,"Sants-Badal",72,59.6
2024,3,"Sants-Montjuïc",17,"Sants-Badal",73,68.3
2024,3,"Sants-Montjuïc",17,"Sants-Badal",74,69.8
2024,3,"Sants-Montjuïc",17,"Sants-Badal",75,71.6
2024,3,"Sants-Montjuïc",17,"Sants-Badal",76,69.7
2024,3,"Sants-Montjuïc",17,"Sants-Badal",77,66.9
2024,3,"Sants-Montjuïc",17,"Sants-Badal",78,67.5
2024,3,"Sants-Montjuïc",17,"Sants-Badal",79,63.2
2024,3,"Sants-Montjuïc",17,"Sants-Badal",80,69
2024,3,"Sants-Montjuïc",17,"Sants-Badal",81,74.8
2024,3,"Sants-Montjuïc",17,"Sants-Badal",82,73.1
2024,3,"Sants-Montjuïc",17,"Sants-Badal",83,71.4
2024,3,"Sants-Montjuïc",17,"Sants-Badal",84,79
2024,3,"Sants-Montjuïc",17,"Sants-Badal",85,66.4
2024,3,"Sants-Montjuïc",18,"Sants",86,86.2
2024,3,"Sants-Montjuïc",18,"Sants",87,86.5
2024,3,"Sants-Montjuïc",18,"Sants",88,69.1
2024,3,"Sants-Montjuïc",18,"Sants",89,75.1
2024,3,"Sants-Montjuïc",18,"Sants",90,82.2
2024,3,"Sants-Montjuïc",18,"Sants",91,69.2
2024,3,"Sants-Montjuïc",18,"Sants",92,67.2
2024,3,"Sants-Montjuïc",18,"Sants",93,69.9
2024,3,"Sants-Montjuïc",18,"Sants",94,67.3
2024,3,"Sants-Montjuïc",18,"Sants",95,64.4
2024,3,"Sants-Montjuïc",18,"Sants",96,67.4
2024,3,"Sants-Montjuïc",18,"Sants",97,55.9
2024,3,"Sants-Montjuïc",18,"Sants",98,63.9
2024,3,"Sants-Montjuïc",18,"Sants",99,62.9
2024,3,"Sants-Montjuïc",18,"Sants",100,65.1
2024,3,"Sants-Montjuïc",18,"Sants",101,67.7
2024,3,"Sants-Montjuïc",18,"Sants",102,63.7
2024,3,"Sants-Montjuïc",18,"Sants",103,69.7
2024,3,"Sants-Montjuïc",18,"Sants",104,70
2024,3,"Sants-Montjuïc",18,"Sants",105,68.1
2024,3,"Sants-Montjuïc",18,"Sants",106,66.5
2024,3,"Sants-Montjuïc",18,"Sants",107,67.6
2024,3,"Sants-Montjuïc",18,"Sants",108,67.9
2024,3,"Sants-Montjuïc",18,"Sants",109,66.2
2024,3,"Sants-Montjuïc",18,"Sants",110,63.4
2024,3,"Sants-Montjuïc",18,"Sants",111,65.8
2024,3,"Sants-Montjuïc",18,"Sants",112,79.5
2024,3,"Sants-Montjuïc",18,"Sants",113,103
2024,3,"Sants-Montjuïc",18,"Sants",114,85.1
2024,4,"Les Corts",19,"les Corts",1,76.2
2024,4,"Les Corts",19,"les Corts",2,82.3
2024,4,"Les Corts",19,"les Corts",3,81
2024,4,"Les Corts",19,"les Corts",4,72.8
2024,4,"Les Corts",19,"les Corts",5,74.7
2024,4,"Les Corts",19,"les Corts",6,67
2024,4,"Les Corts",19,"les Corts",7,63.8
2024,4,"Les Corts",19,"les Corts",8,64.5
2024,4,"Les Corts",19,"les Corts",9,64.7
2024,4,"Les Corts",19,"les Corts",10,85.3
2024,4,"Les Corts",19,"les Corts",11,87.1
2024,4,"Les Corts",19,"les Corts",12,81.4
2024,4,"Les Corts",19,"les Corts",13,86.3
2024,4,"Les Corts",19,"les Corts",14,79.4
2024,4,"Les Corts",19,"les Corts",15,77.4
2024,4,"Les Corts",19,"les Corts",16,86.5
2024,4,"Les Corts",19,"les Corts",17,79.9
2024,4,"Les Corts",19,"les Corts",18,109.4
2024,4,"Les Corts",19,"les Corts",19,133.6
2024,4,"Les Corts",19,"les Corts",20,98.8
2024,4,"Les Corts",19,"les Corts",21,93.1
2024,4,"Les Corts",19,"les Corts",22,74.4
2024,4,"Les Corts",19,"les Corts",23,149.6
2024,4,"Les Corts",19,"les Corts",24,133.3
2024,4,"Les Corts",19,"les Corts",25,75.6
2024,4,"Les Corts",19,"les Corts",26,81.7
2024,4,"Les Corts",19,"les Corts",27,77.3
2024,4,"Les Corts",19,"les Corts",28,80.2
2024,4,"Les Corts",19,"les Corts",29,92.3
2024,4,"Les Corts",19,"les Corts",30,92.8
2024,4,"Les Corts",19,"les Corts",31,72.1
2024,4,"Les Corts",19,"les Corts",32,72.4
2024,4,"Les Corts",19,"les Corts",33,72.7
2024,4,"Les Corts",19,"les Corts",34,102.1
2024,4,"Les Corts",19,"les Corts",35,85.5
2024,4,"Les Corts",20,"la Maternitat i Sant Ramon",36,82.8
2024,4,"Les Corts",20,"la Maternitat i Sant Ramon",37,82.9
2024,4,"Les Corts",20,"la Maternitat i Sant Ramon",38,78.7
2024,4,"Les Corts",20,"la Maternitat i Sant Ramon",39,74.1
2024,4,"Les Corts",20,"la Maternitat i Sant Ramon",40,67.5
2024,4,"Les Corts",20,"la Maternitat i Sant Ramon",41,64.8
2024,4,"Les Corts",20,"la Maternitat i Sant Ramon",42,69
2024,4,"Les Corts",20,"la Maternitat i Sant Ramon",43,93.5
2024,4,"Les Corts",20,"la Maternitat i Sant Ramon",44,67.8
2024,4,"Les Corts",20,"la Maternitat i Sant Ramon",45,73.1
2024,4,"Les Corts",20,"la Maternitat i Sant Ramon",46,99.7
2024,4,"Les Corts",20,"la Maternitat i Sant Ramon",47,94.2
2024,4,"Les Corts",20,"la Maternitat i Sant Ramon",48,82.5
2024,4,"Les Corts",20,"la Maternitat i Sant Ramon",49,115.8
2024,4,"Les Corts",20,"la Maternitat i Sant Ramon",84,103.4
2024,4,"Les Corts",21,"Pedralbes",50,132.1
2024,4,"Les Corts",21,"Pedralbes",51,100.6
2024,4,"Les Corts",21,"Pedralbes",52,137.4
2024,4,"Les Corts",21,"Pedralbes",53,108.5
2024,4,"Les Corts",21,"Pedralbes",54,125.5
2024,4,"Les Corts",21,"Pedralbes",55,170.9
2024,4,"Les Corts",21,"Pedralbes",56,140.5
2024,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",1,60.8
2024,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",2,97.8
2024,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",3,92.2
2024,5,"Sarrià-Sant Gervasi",23,"Sarrià",4,111.2
2024,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,77.7
2024,5,"Sarrià-Sant Gervasi",23,"Sarrià",6,146.6
2024,5,"Sarrià-Sant Gervasi",23,"Sarrià",7,93.7
2024,5,"Sarrià-Sant Gervasi",23,"Sarrià",8,98.2
2024,5,"Sarrià-Sant Gervasi",23,"Sarrià",9,89.1
2024,5,"Sarrià-Sant Gervasi",23,"Sarrià",10,82.9
2024,5,"Sarrià-Sant Gervasi",23,"Sarrià",11,80
2024,5,"Sarrià-Sant Gervasi",23,"Sarrià",12,73.1
2024,5,"Sarrià-Sant Gervasi",23,"Sarrià",13,78.7
2024,5,"Sarrià-Sant Gervasi",23,"Sarrià",14,82.6
2024,5,"Sarrià-Sant Gervasi",23,"Sarrià",15,93.5
2024,5,"Sarrià-Sant Gervasi",23,"Sarrià",16,89.3
